"Time","Found","Snow","Colour","Age","Hobby","Rank","Series","ParticipantID"
3.698,"Yes",TRUE,"Grey",52,"Yes",1,5,378
15.82,"Yes",FALSE,"Grey",52,"Yes",2,5,378
3.372,"Yes",TRUE,"Brown",52,"Yes",3,5,378
3.508,"Yes",FALSE,"Brown",52,"Yes",4,5,378
9.294,"Yes",FALSE,"Brown",52,"Yes",5,5,378
5.764,"Yes",TRUE,"Grey",52,"Yes",6,5,378
2.416,"Yes",FALSE,"Grey",52,"Yes",7,5,378
5.298,"Yes",TRUE,"Brown",52,"Yes",8,5,378
1.827,"Yes",TRUE,"Grey",33,"Yes",1,2,379
2.279,"Yes",FALSE,"Brown",33,"Yes",2,2,379
3.805,"Yes",FALSE,"Grey",33,"Yes",3,2,379
2.35,"Yes",TRUE,"Brown",33,"Yes",4,2,379
4.134,"Yes",FALSE,"Brown",33,"Yes",5,2,379
28.825,"Yes",TRUE,"Grey",33,"Yes",6,2,379
3.32,"Yes",TRUE,"Brown",33,"Yes",7,2,379
15.232,"Yes",FALSE,"Grey",33,"Yes",8,2,379
17.957,"Yes",TRUE,"Grey",23,"Yes",1,6,380
7.181,"Yes",FALSE,"Brown",23,"Yes",2,6,380
3.12,"Yes",FALSE,"Grey",23,"Yes",3,6,380
15.677,"Yes",TRUE,"Brown",23,"Yes",4,6,380
7.26,"Yes",FALSE,"Brown",23,"Yes",5,6,380
12.149,"Yes",TRUE,"Grey",23,"Yes",6,6,380
1.884,"Yes",TRUE,"Brown",23,"Yes",7,6,380
60,"No",FALSE,"Grey",23,"Yes",8,6,380
2.999,"Yes",TRUE,"Brown",24,"Yes",1,7,381
17.271,"Yes",TRUE,"Grey",24,"Yes",2,7,381
1.355,"Yes",FALSE,"Brown",24,"Yes",3,7,381
10.538,"Yes",FALSE,"Grey",24,"Yes",4,7,381
2.528,"Yes",TRUE,"Brown",24,"Yes",5,7,381
3.511,"Yes",FALSE,"Brown",24,"Yes",6,7,381
3.333,"Yes",TRUE,"Grey",24,"Yes",7,7,381
1.697,"Yes",FALSE,"Grey",24,"Yes",8,7,381
3.542,"Yes",FALSE,"Grey",54,"Yes",1,8,382
4.888,"Yes",TRUE,"Brown",54,"Yes",2,8,382
11.484,"Yes",TRUE,"Grey",54,"Yes",3,8,382
6.008,"Yes",FALSE,"Brown",54,"Yes",4,8,382
2.068,"Yes",TRUE,"Brown",54,"Yes",5,8,382
5.21,"Yes",FALSE,"Grey",54,"Yes",6,8,382
3.022,"Yes",FALSE,"Brown",54,"Yes",7,8,382
58.6,"Yes",TRUE,"Grey",54,"Yes",8,8,382
1.296,"Yes",TRUE,"Grey",24,"Yes",1,2,383
1.77,"Yes",FALSE,"Brown",24,"Yes",2,2,383
4.023,"Yes",FALSE,"Grey",24,"Yes",3,2,383
1.375,"Yes",TRUE,"Brown",24,"Yes",4,2,383
2.265,"Yes",FALSE,"Brown",24,"Yes",5,2,383
4.756,"Yes",TRUE,"Grey",24,"Yes",6,2,383
3.235,"Yes",TRUE,"Brown",24,"Yes",7,2,383
22.985,"Yes",FALSE,"Grey",24,"Yes",8,2,383
60,"No",TRUE,"Grey",48,"Yes",1,1,384
25.005,"Yes",FALSE,"Grey",48,"Yes",2,1,384
7.655,"Yes",TRUE,"Brown",48,"Yes",3,1,384
8.907,"Yes",FALSE,"Brown",48,"Yes",4,1,384
4.761,"Yes",FALSE,"Brown",48,"Yes",5,1,384
8.229,"Yes",TRUE,"Grey",48,"Yes",6,1,384
4.117,"Yes",FALSE,"Grey",48,"Yes",7,1,384
60,"No",TRUE,"Brown",48,"Yes",8,1,384
3.296,"Yes",TRUE,"Grey",65,"No",1,2,385
2.246,"Yes",FALSE,"Brown",65,"No",2,2,385
5.086,"Yes",FALSE,"Grey",65,"No",3,2,385
3.522,"Yes",TRUE,"Brown",65,"No",4,2,385
4.4,"Yes",FALSE,"Brown",65,"No",5,2,385
60,"No",TRUE,"Grey",65,"No",6,2,385
7.034,"Yes",TRUE,"Brown",65,"No",7,2,385
21.92,"Yes",FALSE,"Grey",65,"No",8,2,385
2.46,"Yes",TRUE,"Brown",50,"No",1,3,386
60,"No",TRUE,"Grey",50,"No",2,3,386
2.187,"Yes",FALSE,"Brown",50,"No",3,3,386
44.86,"Yes",FALSE,"Grey",50,"No",4,3,386
3.384,"Yes",TRUE,"Brown",50,"No",5,3,386
17.741,"Yes",FALSE,"Brown",50,"No",6,3,386
5.896,"Yes",TRUE,"Grey",50,"No",7,3,386
6.449,"Yes",FALSE,"Grey",50,"No",8,3,386
2.566,"Yes",TRUE,"Brown",48,"No",1,3,387
60,"No",TRUE,"Grey",48,"No",2,3,387
2.498,"Yes",FALSE,"Brown",48,"No",3,3,387
16.288,"Yes",FALSE,"Grey",48,"No",4,3,387
4.536,"Yes",TRUE,"Brown",48,"No",5,3,387
12.713,"Yes",FALSE,"Brown",48,"No",6,3,387
3.935,"Yes",TRUE,"Grey",48,"No",7,3,387
2.785,"Yes",FALSE,"Grey",48,"No",8,3,387
60,"No",FALSE,"Grey",61,"No",1,4,388
5.918,"Yes",TRUE,"Brown",61,"No",2,4,388
4.38,"Yes",TRUE,"Grey",61,"No",3,4,388
60,"No",FALSE,"Brown",61,"No",4,4,388
2.232,"Yes",TRUE,"Brown",61,"No",5,4,388
2.624,"Yes",FALSE,"Grey",61,"No",6,4,388
4.178,"Yes",FALSE,"Brown",61,"No",7,4,388
3.008,"Yes",TRUE,"Grey",61,"No",8,4,388
4.183,"Yes",TRUE,"Grey",62,"Yes",1,6,389
3.842,"Yes",FALSE,"Brown",62,"Yes",2,6,389
3.408,"Yes",FALSE,"Grey",62,"Yes",3,6,389
17.731,"Yes",TRUE,"Brown",62,"Yes",4,6,389
7.885,"Yes",FALSE,"Brown",62,"Yes",5,6,389
2.395,"Yes",TRUE,"Grey",62,"Yes",6,6,389
15.44,"Yes",TRUE,"Brown",62,"Yes",7,6,389
60,"No",FALSE,"Grey",62,"Yes",8,6,389
6.006,"Yes",TRUE,"Grey",45,"Yes",1,1,390
15.665,"Yes",FALSE,"Grey",45,"Yes",2,1,390
3.121,"Yes",TRUE,"Brown",45,"Yes",3,1,390
60,"No",FALSE,"Brown",45,"Yes",4,1,390
3.387,"Yes",FALSE,"Brown",45,"Yes",5,1,390
5.537,"Yes",TRUE,"Grey",45,"Yes",6,1,390
2.718,"Yes",FALSE,"Grey",45,"Yes",7,1,390
60,"No",TRUE,"Brown",45,"Yes",8,1,390
3.041,"Yes",TRUE,"Brown",48,"Yes",1,7,391
21.478,"Yes",TRUE,"Grey",48,"Yes",2,7,391
2.085,"Yes",FALSE,"Brown",48,"Yes",3,7,391
2.273,"Yes",FALSE,"Grey",48,"Yes",4,7,391
2.596,"Yes",TRUE,"Brown",48,"Yes",5,7,391
14.634,"Yes",FALSE,"Brown",48,"Yes",6,7,391
6.655,"Yes",TRUE,"Grey",48,"Yes",7,7,391
2.073,"Yes",FALSE,"Grey",48,"Yes",8,7,391
4.609,"Yes",TRUE,"Grey",28,"Yes",1,1,392
28.753,"Yes",FALSE,"Grey",28,"Yes",2,1,392
4.675,"Yes",TRUE,"Brown",28,"Yes",3,1,392
4.705,"Yes",FALSE,"Brown",28,"Yes",4,1,392
3.849,"Yes",FALSE,"Brown",28,"Yes",5,1,392
4.643,"Yes",TRUE,"Grey",28,"Yes",6,1,392
6.179,"Yes",FALSE,"Grey",28,"Yes",7,1,392
60,"No",TRUE,"Brown",28,"Yes",8,1,392
2.856,"Yes",TRUE,"Grey",55,"Yes",1,1,393
1.95,"Yes",FALSE,"Grey",55,"Yes",2,1,393
1.83,"Yes",TRUE,"Brown",55,"Yes",3,1,393
7.96,"Yes",FALSE,"Brown",55,"Yes",4,1,393
4.028,"Yes",FALSE,"Brown",55,"Yes",5,1,393
3.696,"Yes",TRUE,"Grey",55,"Yes",6,1,393
1.702,"Yes",FALSE,"Grey",55,"Yes",7,1,393
60,"No",TRUE,"Brown",55,"Yes",8,1,393
4.088,"Yes",TRUE,"Brown",63,"Yes",1,3,394
60,"No",TRUE,"Grey",63,"Yes",2,3,394
3.48,"Yes",FALSE,"Brown",63,"Yes",3,3,394
20.544,"Yes",FALSE,"Grey",63,"Yes",4,3,394
3.88,"Yes",TRUE,"Brown",63,"Yes",5,3,394
4.832,"Yes",FALSE,"Brown",63,"Yes",6,3,394
7.886,"Yes",TRUE,"Grey",63,"Yes",7,3,394
15.312,"Yes",FALSE,"Grey",63,"Yes",8,3,394
2.546,"Yes",TRUE,"Grey",53,"No",1,2,395
4.501,"Yes",FALSE,"Brown",53,"No",2,2,395
3.982,"Yes",FALSE,"Grey",53,"No",3,2,395
1.719,"Yes",TRUE,"Brown",53,"No",4,2,395
4.42,"Yes",FALSE,"Brown",53,"No",5,2,395
60,"No",TRUE,"Grey",53,"No",6,2,395
4.226,"Yes",TRUE,"Brown",53,"No",7,2,395
60,"No",FALSE,"Grey",53,"No",8,2,395
2.316,"Yes",TRUE,"Grey",46,"Yes",1,6,396
2.926,"Yes",FALSE,"Brown",46,"Yes",2,6,396
2.174,"Yes",FALSE,"Grey",46,"Yes",3,6,396
3.294,"Yes",TRUE,"Brown",46,"Yes",4,6,396
3.128,"Yes",FALSE,"Brown",46,"Yes",5,6,396
23.252,"Yes",TRUE,"Grey",46,"Yes",6,6,396
2.242,"Yes",TRUE,"Brown",46,"Yes",7,6,396
60,"No",FALSE,"Grey",46,"Yes",8,6,396
60,"No",TRUE,"Grey",46,"Yes",1,6,397
60,"No",FALSE,"Brown",46,"Yes",2,6,397
60,"No",FALSE,"Grey",46,"Yes",3,6,397
12.516,"Yes",TRUE,"Brown",46,"Yes",4,6,397
5.298,"Yes",FALSE,"Brown",46,"Yes",5,6,397
46.29,"Yes",TRUE,"Grey",46,"Yes",6,6,397
2.275,"Yes",TRUE,"Brown",46,"Yes",7,6,397
60,"No",FALSE,"Grey",46,"Yes",8,6,397
2.393,"Yes",TRUE,"Grey",35,"No",1,5,398
60,"No",FALSE,"Grey",35,"No",2,5,398
4.151,"Yes",TRUE,"Brown",35,"No",3,5,398
5.385,"Yes",FALSE,"Brown",35,"No",4,5,398
3.219,"Yes",FALSE,"Brown",35,"No",5,5,398
3.321,"Yes",TRUE,"Grey",35,"No",6,5,398
1.694,"Yes",FALSE,"Grey",35,"No",7,5,398
2.842,"Yes",TRUE,"Brown",35,"No",8,5,398
2.882,"Yes",FALSE,"Grey",25,"No",1,4,399
4.131,"Yes",TRUE,"Brown",25,"No",2,4,399
4.083,"Yes",TRUE,"Grey",25,"No",3,4,399
49.592,"Yes",FALSE,"Brown",25,"No",4,4,399
1.258,"Yes",TRUE,"Brown",25,"No",5,4,399
2.743,"Yes",FALSE,"Grey",25,"No",6,4,399
2.983,"Yes",FALSE,"Brown",25,"No",7,4,399
20.089,"Yes",TRUE,"Grey",25,"No",8,4,399
4.808,"Yes",TRUE,"Brown",72,"Yes",1,3,400
60,"No",TRUE,"Grey",72,"Yes",2,3,400
2.786,"Yes",FALSE,"Brown",72,"Yes",3,3,400
4.979,"Yes",FALSE,"Grey",72,"Yes",4,3,400
60,"No",TRUE,"Brown",72,"Yes",5,3,400
15.901,"Yes",FALSE,"Brown",72,"Yes",6,3,400
14.507,"Yes",TRUE,"Grey",72,"Yes",7,3,400
5.771,"Yes",FALSE,"Grey",72,"Yes",8,3,400
5.177,"Yes",TRUE,"Grey",57,"No",1,6,401
20.95,"Yes",FALSE,"Brown",57,"No",2,6,401
4.044,"Yes",FALSE,"Grey",57,"No",3,6,401
7.973,"Yes",TRUE,"Brown",57,"No",4,6,401
5.459,"Yes",FALSE,"Brown",57,"No",5,6,401
5.73,"Yes",TRUE,"Grey",57,"No",6,6,401
4.045,"Yes",TRUE,"Brown",57,"No",7,6,401
60,"No",FALSE,"Grey",57,"No",8,6,401
4.362,"Yes",TRUE,"Grey",61,"Yes",1,6,402
60,"No",FALSE,"Brown",61,"Yes",2,6,402
3.01,"Yes",FALSE,"Grey",61,"Yes",3,6,402
43.095,"Yes",TRUE,"Brown",61,"Yes",4,6,402
8.531,"Yes",FALSE,"Brown",61,"Yes",5,6,402
14.606,"Yes",TRUE,"Grey",61,"Yes",6,6,402
4.232,"Yes",TRUE,"Brown",61,"Yes",7,6,402
60,"No",FALSE,"Grey",61,"Yes",8,6,402
4.011,"Yes",TRUE,"Brown",59,"Yes",1,7,403
2.251,"Yes",TRUE,"Grey",59,"Yes",2,7,403
1.844,"Yes",FALSE,"Brown",59,"Yes",3,7,403
8.353,"Yes",FALSE,"Grey",59,"Yes",4,7,403
2.561,"Yes",TRUE,"Brown",59,"Yes",5,7,403
15.547,"Yes",FALSE,"Brown",59,"Yes",6,7,403
5.777,"Yes",TRUE,"Grey",59,"Yes",7,7,403
2.36,"Yes",FALSE,"Grey",59,"Yes",8,7,403
11.886,"Yes",FALSE,"Grey",33,"No",1,8,404
9.87,"Yes",TRUE,"Brown",33,"No",2,8,404
13.11,"Yes",TRUE,"Grey",33,"No",3,8,404
18.234,"Yes",FALSE,"Brown",33,"No",4,8,404
2.188,"Yes",TRUE,"Brown",33,"No",5,8,404
2.452,"Yes",FALSE,"Grey",33,"No",6,8,404
2.486,"Yes",FALSE,"Brown",33,"No",7,8,404
16.83,"Yes",TRUE,"Grey",33,"No",8,8,404
48.335,"Yes",TRUE,"Grey",58,"Yes",1,1,405
4.62,"Yes",FALSE,"Grey",58,"Yes",2,1,405
1.976,"Yes",TRUE,"Brown",58,"Yes",3,1,405
4.077,"Yes",FALSE,"Brown",58,"Yes",4,1,405
5.065,"Yes",FALSE,"Brown",58,"Yes",5,1,405
3.289,"Yes",TRUE,"Grey",58,"Yes",6,1,405
1.764,"Yes",FALSE,"Grey",58,"Yes",7,1,405
60,"No",TRUE,"Brown",58,"Yes",8,1,405
3.912,"Yes",TRUE,"Grey",59,"Yes",1,2,406
2.089,"Yes",FALSE,"Brown",59,"Yes",2,2,406
2.343,"Yes",FALSE,"Grey",59,"Yes",3,2,406
1.568,"Yes",TRUE,"Brown",59,"Yes",4,2,406
2.462,"Yes",FALSE,"Brown",59,"Yes",5,2,406
32.03,"Yes",TRUE,"Grey",59,"Yes",6,2,406
2.96,"Yes",TRUE,"Brown",59,"Yes",7,2,406
52.343,"Yes",FALSE,"Grey",59,"Yes",8,2,406
3.395,"Yes",TRUE,"Grey",37,"Yes",1,1,407
4.276,"Yes",FALSE,"Grey",37,"Yes",2,1,407
4.137,"Yes",TRUE,"Brown",37,"Yes",3,1,407
12.863,"Yes",FALSE,"Brown",37,"Yes",4,1,407
5.538,"Yes",FALSE,"Brown",37,"Yes",5,1,407
4.584,"Yes",TRUE,"Grey",37,"Yes",6,1,407
3.047,"Yes",FALSE,"Grey",37,"Yes",7,1,407
60,"No",TRUE,"Brown",37,"Yes",8,1,407
3.992,"Yes",FALSE,"Grey",70,"Yes",1,4,408
8.444,"Yes",TRUE,"Brown",70,"Yes",2,4,408
8.842,"Yes",TRUE,"Grey",70,"Yes",3,4,408
60,"No",FALSE,"Brown",70,"Yes",4,4,408
1.833,"Yes",TRUE,"Brown",70,"Yes",5,4,408
9.822,"Yes",FALSE,"Grey",70,"Yes",6,4,408
3.582,"Yes",FALSE,"Brown",70,"Yes",7,4,408
10.333,"Yes",TRUE,"Grey",70,"Yes",8,4,408
1.393,"Yes",TRUE,"Grey",34,"Yes",1,2,409
1.615,"Yes",FALSE,"Brown",34,"Yes",2,2,409
3.036,"Yes",FALSE,"Grey",34,"Yes",3,2,409
1.504,"Yes",TRUE,"Brown",34,"Yes",4,2,409
1.469,"Yes",FALSE,"Brown",34,"Yes",5,2,409
40.053,"Yes",TRUE,"Grey",34,"Yes",6,2,409
3.221,"Yes",TRUE,"Brown",34,"Yes",7,2,409
16.258,"Yes",FALSE,"Grey",34,"Yes",8,2,409
1.882,"Yes",TRUE,"Brown",41,"Yes",1,3,410
60,"No",TRUE,"Grey",41,"Yes",2,3,410
2.454,"Yes",FALSE,"Brown",41,"Yes",3,3,410
6.445,"Yes",FALSE,"Grey",41,"Yes",4,3,410
3.272,"Yes",TRUE,"Brown",41,"Yes",5,3,410
2.754,"Yes",FALSE,"Brown",41,"Yes",6,3,410
3.323,"Yes",TRUE,"Grey",41,"Yes",7,3,410
3.659,"Yes",FALSE,"Grey",41,"Yes",8,3,410
8.086,"Yes",TRUE,"Brown",62,"Yes",1,7,411
6.568,"Yes",TRUE,"Grey",62,"Yes",2,7,411
2.432,"Yes",FALSE,"Brown",62,"Yes",3,7,411
6.466,"Yes",FALSE,"Grey",62,"Yes",4,7,411
2.442,"Yes",TRUE,"Brown",62,"Yes",5,7,411
10.298,"Yes",FALSE,"Brown",62,"Yes",6,7,411
5.302,"Yes",TRUE,"Grey",62,"Yes",7,7,411
6.478,"Yes",FALSE,"Grey",62,"Yes",8,7,411
3.796,"Yes",TRUE,"Grey",54,"Yes",1,5,412
37.892,"Yes",FALSE,"Grey",54,"Yes",2,5,412
4.53,"Yes",TRUE,"Brown",54,"Yes",3,5,412
2.958,"Yes",FALSE,"Brown",54,"Yes",4,5,412
2.372,"Yes",FALSE,"Brown",54,"Yes",5,5,412
5.07,"Yes",TRUE,"Grey",54,"Yes",6,5,412
9.946,"Yes",FALSE,"Grey",54,"Yes",7,5,412
3.452,"Yes",TRUE,"Brown",54,"Yes",8,5,412
3.732,"Yes",FALSE,"Grey",45,"Yes",1,4,413
56.298,"Yes",TRUE,"Brown",45,"Yes",2,4,413
10.192,"Yes",TRUE,"Grey",45,"Yes",3,4,413
17.376,"Yes",FALSE,"Brown",45,"Yes",4,4,413
2.196,"Yes",TRUE,"Brown",45,"Yes",5,4,413
3.004,"Yes",FALSE,"Grey",45,"Yes",6,4,413
3.726,"Yes",FALSE,"Brown",45,"Yes",7,4,413
19.11,"Yes",TRUE,"Grey",45,"Yes",8,4,413
2.077,"Yes",TRUE,"Brown",40,"Yes",1,7,414
19.01,"Yes",TRUE,"Grey",40,"Yes",2,7,414
3.578,"Yes",FALSE,"Brown",40,"Yes",3,7,414
24.654,"Yes",FALSE,"Grey",40,"Yes",4,7,414
4.074,"Yes",TRUE,"Brown",40,"Yes",5,7,414
9.03,"Yes",FALSE,"Brown",40,"Yes",6,7,414
4.631,"Yes",TRUE,"Grey",40,"Yes",7,7,414
2.498,"Yes",FALSE,"Grey",40,"Yes",8,7,414
2.362,"Yes",FALSE,"Grey",36,"No",1,4,415
23.42,"Yes",TRUE,"Brown",36,"No",2,4,415
3.976,"Yes",TRUE,"Grey",36,"No",3,4,415
60,"No",FALSE,"Brown",36,"No",4,4,415
1.61,"Yes",TRUE,"Brown",36,"No",5,4,415
2.146,"Yes",FALSE,"Grey",36,"No",6,4,415
3.874,"Yes",FALSE,"Brown",36,"No",7,4,415
1.902,"Yes",TRUE,"Grey",36,"No",8,4,415
2.751,"Yes",TRUE,"Grey",45,"Yes",1,6,416
3.805,"Yes",FALSE,"Brown",45,"Yes",2,6,416
4.611,"Yes",FALSE,"Grey",45,"Yes",3,6,416
4.277,"Yes",TRUE,"Brown",45,"Yes",4,6,416
2.306,"Yes",FALSE,"Brown",45,"Yes",5,6,416
2.746,"Yes",TRUE,"Grey",45,"Yes",6,6,416
3.952,"Yes",TRUE,"Brown",45,"Yes",7,6,416
60,"No",FALSE,"Grey",45,"Yes",8,6,416
5.296,"Yes",FALSE,"Grey",57,"Yes",1,4,417
13.894,"Yes",TRUE,"Brown",57,"Yes",2,4,417
4.562,"Yes",TRUE,"Grey",57,"Yes",3,4,417
8.418,"Yes",FALSE,"Brown",57,"Yes",4,4,417
2.45,"Yes",TRUE,"Brown",57,"Yes",5,4,417
3.476,"Yes",FALSE,"Grey",57,"Yes",6,4,417
5.406,"Yes",FALSE,"Brown",57,"Yes",7,4,417
9.28,"Yes",TRUE,"Grey",57,"Yes",8,4,417
5.948,"Yes",FALSE,"Grey",32,"Yes",1,8,418
2.567,"Yes",TRUE,"Brown",32,"Yes",2,8,418
60,"No",TRUE,"Grey",32,"Yes",3,8,418
60,"No",FALSE,"Brown",32,"Yes",4,8,418
23.708,"Yes",TRUE,"Brown",32,"Yes",5,8,418
15.88,"Yes",FALSE,"Grey",32,"Yes",6,8,418
1.987,"Yes",FALSE,"Brown",32,"Yes",7,8,418
60,"No",TRUE,"Grey",32,"Yes",8,8,418
10.606,"Yes",FALSE,"Grey",51,"Yes",1,8,419
3.471,"Yes",TRUE,"Brown",51,"Yes",2,8,419
60,"No",TRUE,"Grey",51,"Yes",3,8,419
60,"No",FALSE,"Brown",51,"Yes",4,8,419
33.239,"Yes",TRUE,"Brown",51,"Yes",5,8,419
8.773,"Yes",FALSE,"Grey",51,"Yes",6,8,419
3.27,"Yes",FALSE,"Brown",51,"Yes",7,8,419
60,"No",TRUE,"Grey",51,"Yes",8,8,419
3.476,"Yes",FALSE,"Grey",61,"Yes",1,8,420
2.824,"Yes",TRUE,"Brown",61,"Yes",2,8,420
3.804,"Yes",TRUE,"Grey",61,"Yes",3,8,420
32.034,"Yes",FALSE,"Brown",61,"Yes",4,8,420
4.984,"Yes",TRUE,"Brown",61,"Yes",5,8,420
4.53,"Yes",FALSE,"Grey",61,"Yes",6,8,420
3.592,"Yes",FALSE,"Brown",61,"Yes",7,8,420
60,"No",TRUE,"Grey",61,"Yes",8,8,420
7.743,"Yes",TRUE,"Grey",62,"Yes",1,6,421
18.616,"Yes",FALSE,"Brown",62,"Yes",2,6,421
6.766,"Yes",FALSE,"Grey",62,"Yes",3,6,421
6.231,"Yes",TRUE,"Brown",62,"Yes",4,6,421
60,"No",FALSE,"Brown",62,"Yes",5,6,421
7.629,"Yes",TRUE,"Grey",62,"Yes",6,6,421
2.901,"Yes",TRUE,"Brown",62,"Yes",7,6,421
60,"No",FALSE,"Grey",62,"Yes",8,6,421
7.384,"Yes",TRUE,"Grey",50,"Yes",1,2,422
2.756,"Yes",FALSE,"Brown",50,"Yes",2,2,422
4.478,"Yes",FALSE,"Grey",50,"Yes",3,2,422
3.306,"Yes",TRUE,"Brown",50,"Yes",4,2,422
3.3,"Yes",FALSE,"Brown",50,"Yes",5,2,422
60,"No",TRUE,"Grey",50,"Yes",6,2,422
5.93,"Yes",TRUE,"Brown",50,"Yes",7,2,422
13.16,"Yes",FALSE,"Grey",50,"Yes",8,2,422
5.202,"Yes",TRUE,"Grey",52,"Yes",1,5,423
60,"No",FALSE,"Grey",52,"Yes",2,5,423
5.168,"Yes",TRUE,"Brown",52,"Yes",3,5,423
9.84,"Yes",FALSE,"Brown",52,"Yes",4,5,423
1.992,"Yes",FALSE,"Brown",52,"Yes",5,5,423
3.854,"Yes",TRUE,"Grey",52,"Yes",6,5,423
4.664,"Yes",FALSE,"Grey",52,"Yes",7,5,423
2.286,"Yes",TRUE,"Brown",52,"Yes",8,5,423
4.247,"Yes",TRUE,"Brown",58,"Yes",1,7,424
3.016,"Yes",TRUE,"Grey",58,"Yes",2,7,424
1.99,"Yes",FALSE,"Brown",58,"Yes",3,7,424
12.859,"Yes",FALSE,"Grey",58,"Yes",4,7,424
3.536,"Yes",TRUE,"Brown",58,"Yes",5,7,424
10.113,"Yes",FALSE,"Brown",58,"Yes",6,7,424
12.024,"Yes",TRUE,"Grey",58,"Yes",7,7,424
7.757,"Yes",FALSE,"Grey",58,"Yes",8,7,424
13.731,"Yes",TRUE,"Brown",61,"Yes",1,7,425
11.835,"Yes",TRUE,"Grey",61,"Yes",2,7,425
10.701,"Yes",FALSE,"Brown",61,"Yes",3,7,425
43.652,"Yes",FALSE,"Grey",61,"Yes",4,7,425
5.62,"Yes",TRUE,"Brown",61,"Yes",5,7,425
9.688,"Yes",FALSE,"Brown",61,"Yes",6,7,425
4.543,"Yes",TRUE,"Grey",61,"Yes",7,7,425
5.711,"Yes",FALSE,"Grey",61,"Yes",8,7,425
60,"No",TRUE,"Grey",55,"Yes",1,1,426
60,"No",FALSE,"Grey",55,"Yes",2,1,426
6.466,"Yes",TRUE,"Brown",55,"Yes",3,1,426
10.69,"Yes",FALSE,"Brown",55,"Yes",4,1,426
21.934,"Yes",FALSE,"Brown",55,"Yes",5,1,426
5.036,"Yes",TRUE,"Grey",55,"Yes",6,1,426
40.049,"Yes",FALSE,"Grey",55,"Yes",7,1,426
60,"No",TRUE,"Brown",55,"Yes",8,1,426
60,"No",TRUE,"Brown",76,"Yes",1,7,427
60,"No",TRUE,"Grey",76,"Yes",2,7,427
3.948,"Yes",FALSE,"Brown",76,"Yes",3,7,427
60,"No",FALSE,"Grey",76,"Yes",4,7,427
3.278,"Yes",TRUE,"Brown",76,"Yes",5,7,427
60,"No",FALSE,"Brown",76,"Yes",6,7,427
22.076,"Yes",TRUE,"Grey",76,"Yes",7,7,427
9.956,"Yes",FALSE,"Grey",76,"Yes",8,7,427
4.917,"Yes",TRUE,"Grey",48,"No",1,5,428
60,"No",FALSE,"Grey",48,"No",2,5,428
4.328,"Yes",TRUE,"Brown",48,"No",3,5,428
2.465,"Yes",FALSE,"Brown",48,"No",4,5,428
3.765,"Yes",FALSE,"Brown",48,"No",5,5,428
2.786,"Yes",TRUE,"Grey",48,"No",6,5,428
4.136,"Yes",FALSE,"Grey",48,"No",7,5,428
4.447,"Yes",TRUE,"Brown",48,"No",8,5,428
2.821,"Yes",TRUE,"Grey",24,"No",1,2,429
2.597,"Yes",FALSE,"Brown",24,"No",2,2,429
14.853,"Yes",FALSE,"Grey",24,"No",3,2,429
2.762,"Yes",TRUE,"Brown",24,"No",4,2,429
3.043,"Yes",FALSE,"Brown",24,"No",5,2,429
60,"No",TRUE,"Grey",24,"No",6,2,429
8.95,"Yes",TRUE,"Brown",24,"No",7,2,429
39.787,"Yes",FALSE,"Grey",24,"No",8,2,429
60,"No",TRUE,"Grey",34,"No",1,5,430
60,"No",FALSE,"Grey",34,"No",2,5,430
1.726,"Yes",TRUE,"Brown",34,"No",3,5,430
29.317,"Yes",FALSE,"Brown",34,"No",4,5,430
1.95,"Yes",FALSE,"Brown",34,"No",5,5,430
15.018,"Yes",TRUE,"Grey",34,"No",6,5,430
35.114,"Yes",FALSE,"Grey",34,"No",7,5,430
5.821,"Yes",TRUE,"Brown",34,"No",8,5,430
8.778,"Yes",FALSE,"Grey",76,"Yes",1,4,431
60,"No",TRUE,"Brown",76,"Yes",2,4,431
28.304,"Yes",TRUE,"Grey",76,"Yes",3,4,431
60,"No",FALSE,"Brown",76,"Yes",4,4,431
2.534,"Yes",TRUE,"Brown",76,"Yes",5,4,431
3.804,"Yes",FALSE,"Grey",76,"Yes",6,4,431
5,"Yes",FALSE,"Brown",76,"Yes",7,4,431
60,"No",TRUE,"Grey",76,"Yes",8,4,431
1.864,"Yes",TRUE,"Grey",25,"No",1,2,432
2.012,"Yes",FALSE,"Brown",25,"No",2,2,432
7.496,"Yes",FALSE,"Grey",25,"No",3,2,432
3.11,"Yes",TRUE,"Brown",25,"No",4,2,432
3.118,"Yes",FALSE,"Brown",25,"No",5,2,432
60,"No",TRUE,"Grey",25,"No",6,2,432
9.292,"Yes",TRUE,"Brown",25,"No",7,2,432
60,"No",FALSE,"Grey",25,"No",8,2,432
2.352,"Yes",TRUE,"Grey",26,"Yes",1,2,433
1.805,"Yes",FALSE,"Brown",26,"Yes",2,2,433
24.109,"Yes",FALSE,"Grey",26,"Yes",3,2,433
1.889,"Yes",TRUE,"Brown",26,"Yes",4,2,433
1.986,"Yes",FALSE,"Brown",26,"Yes",5,2,433
19.804,"Yes",TRUE,"Grey",26,"Yes",6,2,433
5.074,"Yes",TRUE,"Brown",26,"Yes",7,2,433
14.921,"Yes",FALSE,"Grey",26,"Yes",8,2,433
2.238,"Yes",TRUE,"Grey",63,"Yes",1,5,434
60,"No",FALSE,"Grey",63,"Yes",2,5,434
1.716,"Yes",TRUE,"Brown",63,"Yes",3,5,434
