brood;individual;body mass;site
2020492;13019AD;116.198798807629;S 39
2020492;17966AD;102.426831549573;S 39
2020492;11152AD;120.54314193469;S 18
2020492;19334AD;110.413234612281;S 43
2020492;10015AD;113.417763113596;S 38
2020492;13166AD;106.927516047965;S 21
2020493;10690AD;92.9612568922421;S 38
2020493;16839AD;109.406249943323;S 17
2020493;16720AD;87.4783808157467;S 48
2020493;16134AD;103.603147112218;S 31
2020493;13388AD;96.5237140048607;S 15
2020494;12808AD;85.857053137046;S 42
2020494;10195AD;85.9510817098035;S 43
2020494;17273AD;86.4775848558031;S 36
2020494;13517AD;88.5416981031014;S 39
2020494;16101AD;84.4667139983388;S 13
2020494;15012AD;93.1709267923911;S 47
2020494;17283AD;79.3712849079988;S 43
2020495;18305AD;87.82786806788;S 24
2020495;14729AD;94.3452799475015;S 49
2020495;13887AD;106.307663570038;S 39
2020495;11200AD;82.3268508772262;S 43
2020495;12193AD;83.5058377292789;S 17
2020495;12075AD;96.1186907081666;S 42
2020495;19583AD;84.980695714722;S 23
2020496;11750AD;107.409198300153;S 16
2020496;14786AD;102.422959073747;S 23
2020496;10481AD;90.0903472456137;S 24
2020496;10226AD;110.870031829547;S 31
2020496;14477AD;100.693854601999;S 32
2020496;11022AD;120.962326087507;S 48
2020497;19096AD;137.99412002999;S 43
2020497;17420AD;147.31267707133;S 49
2020497;13703AD;128.315927365194;S 34
2020497;18296AD;133.308789564402;S 31
2020497;18368AD;138.336384758449;S 39
2020497;14837AD;139.498680864055;S 36
2020497;18654AD;150.861474753367;S 42
2020497;12140AD;137.157538072986;S 26
2020498;11826AD;96.8777014947112;S 36
2020498;17258AD;92.3242394501732;S 17
2020498;17880AD;111.735080182361;S 35
2020498;14843AD;92.2609323114113;S 34
2020498;18457AD;82.1471269668181;S 17
2020498;17083AD;105.46027643583;S 31
2020498;11079AD;93.5920523445862;S 41
2020499;11235AD;111.71647469172;S 47
2020499;13032AD;111.068355417338;S 15
2020499;10646AD;97.8007321908758;S 49
2020499;10969AD;101.864068087067;S 11
2020499;10774AD;94.3787204173118;S 16
2020499;10839AD;99.6550243923801;S 33
2020499;19652AD;101.075318441362;S 36
2020499;16941AD;92.6172063833831;S 18
2020500;17361AD;86.407821868403;S 25
2020500;10653AD;105.293357140776;S 14
2020500;16322AD;83.5552479697514;S 20
2020500;19844AD;97.7572592669733;S 31
2020500;16932AD;90.1580265994955;S 41
2020500;11942AD;97.5740619394131;S 18
2020500;12969AD;93.3426878866393;S 16
2020500;15165AD;100.617371188062;S 36
2019001;19869AD;123.020471629858;S 39
2019002;11286AD;91.7121539916548;S 42
2019003;10927AD;124.900064448718;S 45
2019004;13058AD;117.182480587118;S 22
2019005;13844AD;105.46175504011;S 30
2019006;13085AD;64.2193227790203;S 42
2019007;19021AD;117.489335296679;S 33
2019008;15159AD;67.1371002728022;S 34
2019009;10569AD;89.3397797467113;S 18
2019010;10565AD;121.006559310089;S 28
2019011;19788AD;121.616526325798;S 47
2019012;17010AD;112.033578711892;S 36
2019013;19036AD;90.6669035591646;S 28
2019014;15878AD;136.250121314345;S 45
2019015;14297AD;95.4823799144516;S 41
2019016;10816AD;104.08186824729;S 45
2019017;11226AD;108.95896045607;S 46
2019018;16429AD;80.4590384658214;S 26
2019019;13239AD;114.21390309376;S 32
2019020;18313AD;107.541183297647;S 28
2019021;19575AD;107.846636436938;S 22
2019022;13014AD;70.370820348282;S 17
2019023;12016AD;114.15824604796;S 34
2019024;18854AD;96.8684204072889;S 15
2019025;14986AD;90.7436366464104;S 20
2019026;12490AD;88.1981327087646;S 47
2019027;14662AD;104.809951425619;S 36
2019028;18096AD;114.756157897305;S 25
2019029;12404AD;89.3109761444332;S 42
2019030;10468AD;105.054501632501;S 32
2019031;19595AD;58.2098670978755;S 10
2019032;14651AD;107.343588492424;S 43
2019033;13770AD;80.7146070235665;S 12
2019034;18398AD;102.816323875588;S 25
2019035;10448AD;106.59725572175;S 22
2019036;11846AD;110.1763993201;S 42
2019037;12783AD;105.429390487221;S 19
2019038;12606AD;96.4145015845767;S 41
2019039;17761AD;150.863899265649;S 14
2019040;10915AD;98.2936889294335;S 42
2019041;14442AD;77.5799226751588;S 14
2019042;16007AD;67.3863262843811;S 28
2019043;14726AD;89.5431588184775;S 26
2019044;18891AD;124.028283815556;S 43
2019045;15971AD;115.041590240175;S 16
2019046;16457AD;75.1523033837365;S 47
2019047;14672AD;119.918647764733;S 19
2019048;14179AD;87.2500645607499;S 47
2019049;11411AD;88.9657554946323;S 11
2019050;10067AD;125.662421814507;S 12
2019051;13679AD;96.9078037740397;S 13
2019052;17051AD;109.165078278321;S 38
2019053;10310AD;113.050737804756;S 17
2019054;14446AD;137.372426843559;S 29
2019055;10990AD;109.354858320714;S 42
2019056;19534AD;133.589884414282;S 28
2019057;14144AD;93.0289851641739;S 22
2019058;15425AD;82.0187789152389;S 30
2019060;13495AD;88.5436497818453;S 22
2019061;13123AD;98.4487739843149;S 32
2019062;18171AD;122.05083109268;S 42
2019063;12709AD;67.7821687361246;S 32
2019064;10867AD;139.983123544295;S 38
2019065;11702AD;99.7063919785121;S 29
2019066;12357AD;123.181986821558;S 17
2019067;15572AD;101.877689579883;S 47
2019068;18894AD;120.317931568927;S 35
2019069;12512AD;113.026793227427;S 47
2019070;14628AD;118.814804080968;S 35
2019071;12648AD;86.1881163816253;S 36
2019072;11134AD;100.566891669714;S 31
2019073;11219AD;63.9758912385621;S 25
2019074;11041AD;101.453579500775;S 14
2019075;19670AD;98.4176622095012;S 21
2019076;16990AD;109.805402735391;S 37
2019077;13515AD;74.9205771237546;S 43
2019078;15311AD;87.2815156974265;S 41
2019079;13592AD;129.894774130261;S 20
2019080;10423AD;72.1807660827891;S 18
2019081;10634AD;94.5905454580995;S 24
2019082;18345AD;89.8029346930417;S 33
2019083;14734AD;77.002401827787;S 24
2019084;15721AD;99.5692342075507;S 30
2019085;18630AD;125.805380348849;S 14
2019086;19347AD;71.3938984088535;S 27
2019087;14500AD;113.306793271219;S 37
2019088;11408AD;122.423946146883;S 10
2019089;10654AD;86.2276586627097;S 17
2019090;17167AD;29.9140556485301;S 19
2019091;15825AD;83.6917926790806;S 38
2019092;17021AD;99.997052703757;S 32
2019093;11824AD;80.240312029203;S 30
2019094;15019AD;82.1648548798779;S 14
2019095;13835AD;109.9268352774;S 38
2019096;18739AD;121.116213730173;S 32
2019097;12811AD;93.5161592788442;S 40
2019099;14595AD;73.2006567807503;S 18
2019100;16392AD;83.0922187304123;S 37
2019101;14110AD;88.3822871238102;S 21
2019102;14682AD;117.441208465727;S 47
2019103;17287AD;115.049477064216;S 49
2019104;18512AD;85.3603258658064;S 17
2019105;16077AD;67.0237082401486;S 27
2019106;16137AD;96.8802493559738;S 25
2019107;15573AD;74.1731424607732;S 36
2019108;19124AD;133.796778573589;S 21
2019109;15737AD;112.559978214345;S 47
2019110;11941AD;112.527889514957;S 36
2019111;15175AD;84.3651154394449;S 28
2019112;18272AD;90.2760700230648;S 30
2019113;10782AD;94.4909110779075;S 34
2019114;15265AD;94.6527793930176;S 12
2019115;12631AD;91.1226939754743;S 19
2019116;10828AD;120.9835812023;S 15
2019117;13837AD;61.1480415778105;S 28
2019118;15411AD;102.909985018702;S 47
2019119;11874AD;133.179722540276;S 42
2019120;15233AD;87.5464483736272;S 28
2019121;14714AD;86.9249299142485;S 32
2019122;13951AD;80.5811388238457;S 47
2019123;16343AD;139.354494567376;S 47
2019124;14184AD;108.153377897444;S 40
2019125;18825AD;98.3227577893718;S 11
2019126;10284AD;129.712065633644;S 27
2019127;16485AD;109.255867532257;S 18
2019128;19285AD;104.054974634713;S 47
2019129;10715AD;137.661322810265;S 41
2019130;19952AD;75.2523390149241;S 39
2019131;16361AD;89.5650323701969;S 30
2019132;17495AD;129.16956430926;S 19
2019133;17690AD;110.911405293974;S 21
2019134;17940AD;73.621517029713;S 29
2019135;19011AD;83.1533072035006;S 48
2019136;11016AD;120.009586922757;S 24
2019137;13474AD;103.29816294274;S 43
2019138;13933AD;106.667175431454;S 41
2019139;16000AD;143.108528112949;S 26
2019140;18035AD;75.1620730242366;S 28
2019141;17041AD;65.4973154382554;S 38
2019142;14046AD;88.9121231796482;S 20
2019143;16965AD;125.354838722548;S 25
2019144;18371AD;109.752469103711;S 49
2019145;15984AD;86.2769511309119;S 16
2019146;18346AD;108.800131408333;S 16
2019147;13190AD;87.0667847845645;S 48
2019149;13463AD;104.786369931206;S 30
2019150;13881AD;105.356082093369;S 12
2019151;17729AD;87.7464442968155;S 28
2019153;18416AD;97.842141573226;S 20
2019154;13020AD;99.2021342704253;S 49
2019155;10341AD;73.1028128085537;S 42
2019156;13764AD;87.0789026738572;S 49
2019157;10992AD;99.6947091188051;S 33
2019158;13709AD;73.1909172136079;S 43
2019159;16969AD;123.371914413023;S 35
2019160;12030AD;113.758600813135;S 32
2019161;12055AD;130.910431123647;S 29
2019162;14435AD;102.835814553618;S 46
2019163;17300AD;99.5304727364996;S 11
2019164;17472AD;92.5098956736934;S 41
2019165;16874AD;74.0125063822622;S 12
2019166;10785AD;102.19591269458;S 30
2019167;11661AD;103.815597568628;S 34
2019168;15713AD;96.7657370186675;S 37
2019170;12944AD;101.996398693733;S 41
2019171;19987AD;104.420232789442;S 43
2019173;11528AD;90.6887977274381;S 32
2019174;15921AD;81.2472409898438;S 35
2019175;16436AD;82.3587751268892;S 17
2019176;15067AD;127.448083035132;S 26
2019177;14065AD;104.229560478232;S 42
2019178;19697AD;78.5180638993419;S 25
2019179;15640AD;123.520174030829;S 35
2019181;18576AD;118.406259723665;S 16
2019182;11230AD;115.568786955284;S 20
2019183;12368AD;85.6052302004284;S 23
2019184;14844AD;148.042615241137;S 46
2019185;14159AD;70.0079971800021;S 28
2019186;10817AD;126.247990967247;S 20
2019187;14698AD;92.6353535029839;S 32
2019188;14860AD;89.6976616911438;S 25
2019189;15620AD;115.056373583198;S 34
2019190;16794AD;128.319538147323;S 27
2019192;14667AD;99.7327799921842;S 44
2019193;11812AD;109.265453901614;S 28
2019194;10585AD;113.460325200054;S 32
2019195;18019AD;77.8797927492798;S 19
2019196;11253AD;122.241552835468;S 48
2019197;19080AD;77.6527270614145;S 14
2019198;11644AD;112.439898331477;S 13
2019199;18780AD;139.265026926107;S 35
2019200;14006AD;97.3763536354572;S 46
2019201;19853AD;132.588361882937;S 11
2019202;14109AD;122.326841298694;S 36
2019203;10225AD;115.244280630731;S 13
2019204;14162AD;106.429533275009;S 14
2019205;15870AD;78.2061870628163;S 13
2019206;10227AD;125.180827947771;S 39
2019207;19506AD;112.692652566633;S 32
2019208;13399AD;111.068219247252;S 19
2019209;10059AD;91.3372338969151;S 21
2019210;18743AD;123.317780034362;S 43
2019211;11104AD;112.923330448632;S 41
2019212;10234AD;133.668123548595;S 36
2019213;14270AD;80.6112086400547;S 18
2019214;10628AD;106.76753181877;S 40
2019215;13055AD;99.6301930010937;S 38
2019216;15181AD;83.2319185104969;S 12
2019218;11583AD;91.3019210343766;S 10
2019219;13034AD;71.8059375127199;S 19
2019220;15336AD;135.620253693944;S 28
2019221;19948AD;99.3913072991848;S 38
2019222;18421AD;116.055276250414;S 26
2019223;12114AD;83.5824095394601;S 49
2019224;19019AD;109.924811254474;S 29
2019225;12782AD;77.5495772942519;S 20
2019226;18767AD;118.087542567304;S 38
2019227;17357AD;121.681829434764;S 47
2019228;16957AD;68.5688358422965;S 29
2019229;17400AD;122.689511312388;S 48
2019231;14022AD;64.9448255728957;S 40
2019232;14430AD;87.7154313220992;S 41
2019234;15088AD;89.5994462939849;S 32
2019235;15417AD;111.359988317546;S 38
2019236;17610AD;134.168793691432;S 41
2019237;19637AD;113.671225279963;S 42
2019238;17163AD;104.93805156533;S 34
2019239;13075AD;108.433595372385;S 22
2019240;10209AD;109.475466129626;S 33
2019241;18418AD;89.2208577439535;S 20
2019242;15955AD;73.6543537761199;S 20
2019243;19023AD;149.268396233295;S 43
2019244;13009AD;101.354624691013;S 16
2019245;10651AD;122.720378262088;S 47
2019246;19560AD;67.0355870301881;S 10
2019247;11002AD;113.974895654641;S 44
2019248;13968AD;87.9161325098281;S 24
2019249;10645AD;122.421946625181;S 36
2019250;12888AD;129.558931964879;S 19
2019251;10299AD;105.575952472446;S 45
2019252;16861AD;119.606820215944;S 28
2019253;19669AD;98.4431118541161;S 32
2019254;15661AD;119.617467666951;S 39
2019255;19304AD;89.6782951082657;S 46
2019256;13934AD;104.212040054722;S 43
2019257;15826AD;132.838925082136;S 15
2019258;12474AD;95.2802096965218;S 13
2019259;14770AD;109.325094927449;S 11
2019260;13126AD;89.3519859418162;S 41
2019261;10309AD;81.5979100699906;S 27
2019262;18198AD;94.3031608640451;S 16
2019263;15983AD;67.8367098812199;S 15
2019264;16278AD;65.5912486725643;S 43
2019265;17625AD;79.5956461580453;S 19
2019266;16045AD;110.919131751939;S 36
2019267;15166AD;95.096281033375;S 43
2019268;14727AD;122.915347601281;S 12
2019269;12365AD;101.490229321561;S 16
2019270;16795AD;118.051263790076;S 16
2019271;14911AD;97.0066068453657;S 16
2019272;17705AD;125.694817497668;S 15
2019273;17671AD;110.295565285699;S 42
2019274;17473AD;101.724265255156;S 43
2019275;11734AD;109.125246266856;S 45
2019276;15470AD;102.308882638904;S 39
2019277;14167AD;78.9148336115244;S 32
2019278;18881AD;92.3011353693771;S 14
2019279;10446AD;119.895700541584;S 17
2019280;15319AD;71.3892314186062;S 21
2019281;18379AD;131.281376279735;S 32
2019282;11210AD;85.3877670141649;S 48
2019284;19284AD;108.740266445883;S 36
2019285;18353AD;54.0931325019872;S 25
2019286;12019AD;110.3380799996;S 22
2019287;14208AD;70.7319890889971;S 16
2019288;10954AD;41.5682058549191;S 13
2019289;15318AD;64.5695352121702;S 37
2019290;14175AD;94.1513018450944;S 42
2019291;18350AD;120.619744044297;S 22
2019292;13417AD;88.2502552490902;S 41
2019293;14381AD;105.324268747979;S 41
2019295;19156AD;104.256361947343;S 12
2019296;19306AD;87.6817511703953;S 43
2019297;12959AD;96.6594916676212;S 12
2019298;19325AD;112.033030475667;S 12
2019299;14397AD;121.052268352862;S 39
2019300;19361AD;110.700223385261;S 39
2019301;15840AD;116.218478602822;S 49
2019302;10859AD;68.6410132176796;S 15
2019303;17650AD;93.9680662824833;S 38
2019304;18007AD;97.2729432353414;S 45
2019305;11052AD;83.8040215039448;S 33
2019306;14520AD;161.337188123826;S 21
2019308;11658AD;125.14027086093;S 37
2019309;17227AD;93.4503599308293;S 48
2019310;19434AD;115.031280079158;S 27
2019311;15819AD;93.9938921409155;S 17
2019312;16455AD;87.9494334647265;S 46
2019315;11352AD;83.8854410635802;S 10
2019316;14480AD;75.5732487821606;S 14
2019318;12536AD;154.398937186308;S 39
2019319;18003AD;62.4961302843318;S 14
2019320;17659AD;63.2048380196492;S 27
2019321;15802AD;81.7307612898676;S 36
2019322;14732AD;83.5896926115941;S 37
2019323;17054AD;135.746119722027;S 10
2019324;15284AD;79.2618311364787;S 47
2019325;17421AD;113.312837022848;S 15
2019326;19783AD;92.1297124871686;S 35
2019327;13596AD;115.728451687931;S 24
2019328;10375AD;114.370971770871;S 19
2019329;11845AD;97.0541763400204;S 14
2019330;19874AD;101.103100704927;S 38
2019331;18784AD;120.29026271176;S 10
2019332;13172AD;115.309480612175;S 49
2019333;13805AD;107.215713341582;S 15
2019334;17590AD;105.801841797082;S 11
2019335;11924AD;60.4075319416093;S 16
2019336;17773AD;112.397231332399;S 17
2019337;19527AD;64.5195651559347;S 13
2019339;15603AD;100.434123938454;S 10
2019340;17910AD;116.098155251359;S 42
2019341;13432AD;139.510136047028;S 27
2019342;12247AD;110.350868955068;S 43
2019343;16561AD;120.358530673808;S 42
2019344;19041AD;82.791484707522;S 47
2019345;12419AD;110.527333210803;S 17
2019346;18860AD;94.7910739642491;S 35
2019347;12963AD;97.1221232083525;S 17
2019349;12127AD;76.8588677436827;S 16
2019350;19590AD;66.6093390902833;S 24
2019351;19515AD;109.943477353506;S 30
2019352;17269AD;125.002729029025;S 25
2019353;12391AD;71.5939376383664;S 12
2019354;13408AD;78.9294605325639;S 17
2019355;10331AD;90.1282234286797;S 46
2019357;11907AD;89.6601742311769;S 48
2019358;17591AD;91.7791474596808;S 34
2019359;11736AD;133.980625706766;S 10
2019360;12764AD;106.178754203468;S 45
2019362;14279AD;116.638366177255;S 33
2019363;10329AD;95.4616212088096;S 45
2019364;15328AD;57.2810719291515;S 49
2019365;14096AD;102.784120435225;S 34
2019366;14762AD;46.8908535994068;S 10
2019367;14839AD;91.0846908434469;S 20
2019368;19397AD;136.600228886384;S 45
2019369;10659AD;81.3595717660001;S 25
2019370;10092AD;105.806880518592;S 16
2019371;12341AD;78.5687044055094;S 27
2019372;12930AD;65.1255327045911;S 13
2019373;19579AD;100.401368744153;S 13
2019374;11899AD;92.3683649364429;S 24
2019375;17777AD;117.374243621825;S 25
2019377;10844AD;76.58404471953;S 18
2019378;13122AD;81.6478767628032;S 30
2019380;10793AD;132.811568591551;S 38
2019381;15394AD;136.496632651581;S 25
2019382;18133AD;63.0847364374175;S 47
2019383;12440AD;120.749671927019;S 28
2019384;19625AD;85.6103075899198;S 20
2019386;14239AD;99.8216112935287;S 24
2019388;16450AD;108.578204397525;S 33
2019389;15431AD;112.927845732022;S 19
2019391;16405AD;85.6999919722182;S 29
2019392;11067AD;110.278103855982;S 33
2019393;13640AD;83.0441753494025;S 44
2019394;13442AD;120.111992215132;S 47
2019395;15743AD;91.0621801662735;S 12
2019396;15130AD;89.4083054243898;S 23
2019397;15761AD;104.518267216251;S 45
2019398;14479AD;83.4080187794517;S 13
2019399;12326AD;76.7732820239112;S 39
2019400;18701AD;90.7467706147813;S 23
2019401;17873AD;146.589412388153;S 42
2019402;15569AD;106.330608840299;S 48
2019403;14938AD;79.9156387352706;S 42
2019404;13965AD;94.4126586649063;S 46
2019405;19224AD;83.0649290959961;S 13
2019406;15344AD;87.5535320636289;S 17
2019407;11991AD;117.05240369363;S 20
2019408;14259AD;116.067351809088;S 41
2019409;17812AD;87.2003115724802;S 23
2019410;11891AD;100.492007592764;S 36
2019411;13074AD;117.831611820741;S 27
2019412;15391AD;63.5976221468485;S 35
2019413;13158AD;61.7196049582701;S 21
2019414;15949AD;95.9759010880866;S 10
2019415;16978AD;118.78351471246;S 32
2019416;13857AD;77.0735582154926;S 12
2019417;15300AD;95.0270424804101;S 20
2019418;15135AD;105.582454836537;S 33
2019419;12879AD;87.2790021287312;S 19
2019420;10850AD;127.461248299581;S 26
2019421;18925AD;112.745382300066;S 37
2019422;13943AD;96.8302072537931;S 11
2019423;14158AD;131.684130425107;S 49
2019424;18235AD;78.9131375400226;S 10
2019425;17395AD;72.1760831985914;S 16
2019426;12398AD;112.121506897081;S 34
2019427;15988AD;81.1628476533099;S 13
2019428;12852AD;117.79615852804;S 19
2019429;18337AD;61.6893819789702;S 12
2019430;18493AD;129.88844298887;S 28
2019431;17730AD;85.4396123117732;S 13
2019433;14347AD;72.9184747954115;S 19
2019434;18455AD;86.7952225869402;S 32
2019435;15383AD;80.7055263013708;S 18
2019436;11302AD;91.6547357547945;S 21
2019437;13894AD;99.58555743757;S 46
2019438;15631AD;110.918185748556;S 38
2019439;12257AD;106.497242671097;S 42
2019440;13799AD;68.5451316302899;S 37
2019441;14555AD;94.0011968811451;S 14
2019442;19981AD;80.34261661433;S 45
2019443;18496AD;74.7159887862734;S 25
2019444;13155AD;107.535863011314;S 10
2019445;17685AD;82.7214968714939;S 26
2019446;17821AD;98.1363292493977;S 33
2019447;15095AD;113.871802706597;S 34
2019448;19876AD;97.0057075124878;S 24
2019449;13859AD;80.0967947940119;S 22
2019450;11539AD;91.1885022531732;S 41
2019451;19713AD;115.058694992638;S 34
2019452;19322AD;78.5673517536796;S 40
2019453;12401AD;86.7725092576932;S 33
2019455;15590AD;101.892103219294;S 16
2019456;10736AD;107.006786562558;S 34
2019457;18692AD;111.916617172657;S 43
2019459;12791AD;81.3284142536824;S 44
2019460;15316AD;117.275376557741;S 16
2019461;16571AD;113.104418698873;S 28
2019462;19367AD;100.599745143098;S 11
2019463;17040AD;123.827639401018;S 32
2019464;15581AD;103.084896673189;S 47
2019465;14471AD;76.461934614708;S 44
2019466;19592AD;88.1591376584133;S 27
2019467;12120AD;83.8090143399931;S 33
2019468;19446AD;79.7154349031951;S 11
2019469;16371AD;96.022147031325;S 10
2019470;15911AD;123.266400178706;S 16
2019471;17670AD;93.321202071634;S 40
2019472;10767AD;51.7284387301767;S 34
2019473;19607AD;145.249490889515;S 18
2019474;16557AD;84.6619127748561;S 17
2019475;10047AD;138.572745016919;S 34
2019476;17034AD;55.1528818590058;S 37
2019477;11675AD;99.3887218642161;S 22
2019478;15798AD;68.7768215347439;S 21
2019479;19971AD;101.091682550543;S 39
2019480;11127AD;131.883894171974;S 30
2019481;12284AD;73.8614182267451;S 32
2019482;16112AD;80.7838029844186;S 16
2019483;17895AD;109.450061397016;S 43
2019484;17576AD;100.115619007477;S 20
2019485;19808AD;73.7064931386931;S 14
2019486;10809AD;75.5191174197649;S 29
2019487;11257AD;76.328129272727;S 22
2019488;18109AD;95.4551466951368;S 24
2019490;13964AD;111.030606903931;S 20
2019491;10668AD;99.0003361040892;S 11
2019492;14810AD;117.053361711296;S 43
2019494;12988AD;79.1069336787966;S 19
2019496;16292AD;94.1168570017001;S 36
2019497;13146AD;141.207650884245;S 48
2019499;19780AD;85.4507728322383;S 32
