"Visit.ID";"Square";"Species";"Count"
1102;10;"Arum ponticum";3
1102;10;"Arum majoricense";2
1102;10;"Arum immaculatum";2
1102;10;"Arum cylindraceum";5
1102;11;"Arum immaculatum";4
1102;11;"Arum heldreichii";2
1102;11;"Arum pyrenaeum";2
1102;11;"Arum transsilvanicum";3
1102;11;"Arum cylindraceum";3
1102;14;"Arum trapezuntinum";3
1102;14;"Arum orientale";2
1102;14;"Arum ponticum";2
1102;14;"Callaion brevis";2
1102;14;"Arum vernale";3
1102;14;"Arum intermedium";6
1102;14;"Arum immaculatum";2
1102;14;"Arum zeleborii";2
1102;16;"Arum pyrenaeum";3
1102;16;"Arum gracile";3
1102;16;"Calla palustris";2
1102;16;"Arum foetidum";2
1102;17;"Callaion brevis";3
1102;17;"Calla generalis";2
1102;19;"Callaion heterophylla";3
1102;19;"Arum vernale";2
1102;19;"Arum numidicum";2
1102;19;"Arum pyrenaeum";2
1102;19;"Calla cordifolia";2
1102;19;"Arum facchinii";5
1102;20;"Arum heldreichii";3
1102;20;"Arum modicense";4
1102;22;"Calla palustris";4
1102;22;"Arum vulgare";3
1102;22;"Calla cordifolia";3
1102;22;"Arum transsilvanicum";5
1102;22;"Callaion bispatha";2
1102;22;"Arum italicum";2
1102;23;"Calla brevis";5
1102;23;"Calla generalis";3
1102;23;"Arum provinciale";2
1102;23;"Arum cylindraceum";5
1102;24;"Arum facchinii";2
1102;24;"Arum immaculatum";3
1102;24;"Arum gracile";3
1102;24;"Arum neglectum";2
1102;24;"Arum alpinum";2
1102;25;"Arum maculatum";2
1102;25;"Arum trapezuntinum";3
1102;25;"Arum heldreichii";2
1102;25;"Arum intermedium";5
1102;25;"Arum vulgare";5
1102;27;"Arum trapezuntinum";3
1102;27;"Arum zeleborii";4
1102;27;"Callaion bispatha";2
1102;27;"Bruniera vivipara";2
1102;28;"Calla ovatifolia";3
1102;28;"Arum alpinum";2
1102;28;"Arum provinciale";3
1102;28;"Arum heldreichii";3
1102;28;"Arum immaculatum";3
1102;30;"Arum foetidum";3
1103;1;"Arum alpinum";3
1103;1;"Arum trapezuntinum";2
1103;1;"Arum neglectum";2
1103;1;"Arum transsilvanicum";2
1103;2;"Calla ovatifolia";4
1103;2;"Arum facchinii";2
1103;2;"Arum alpinum";2
1103;2;"Arum zeleborii";2
1103;2;"Arum vulgare";3
1103;2;"Calla generalis";3
1103;3;"Arum intermedium";3
1103;4;"Arum trapezuntinum";5
1103;8;"Arum foetidum";3
1103;8;"Arum gracile";2
1103;8;"Callaion palustris";2
1103;8;"Calla generalis";4
1103;8;"Arum modicense";2
1103;8;"Callaion brevis";3
1103;9;"Arum malyi";3
1103;9;"Arum transsilvanicum";4
1103;9;"Arum ponticum";4
1103;10;"Arum zeleborii";2
1103;10;"Arum alpinum";2
1103;10;"Arum transsilvanicum";2
1103;10;"Arum heldreichii";4
1103;10;"Arum malyi";3
1103;11;"Arum vulgare";4
1103;11;"Arum pyrenaeum";4
1103;11;"Arum zeleborii";2
1103;11;"Arum orientale";4
1103;11;"Calla cordifolia";3
1103;11;"Arum cylindraceum";2
1103;11;"Calla ovatifolia";3
1103;11;"Callaion heterophylla";2
1103;11;"Callaion palustris";3
1103;11;"Calla generalis";2
1103;11;"Arum italicum";2
1103;11;"Arum gracile";2
1103;11;"Arum facchinii";3
1103;12;"Arum provinciale";2
1103;12;"Arum neglectum";6
1103;12;"Arum heldreichii";2
1103;12;"Arum vulgare";3
1103;12;"Arum trapezuntinum";2
1103;12;"Arum transsilvanicum";5
1103;12;"Arum vernale";2
1103;13;"Arum transsilvanicum";2
1103;13;"Callaion palustris";3
1103;13;"Callaion brevis";2
1103;13;"Arum vulgare";6
1103;14;"Arum modicense";3
1103;14;"Callaion brevis";2
1103;14;"Arum immaculatum";2
1103;15;"Arum intermedium";3
1103;15;"Arum foetidum";3
1103;15;"Callaion brevis";3
1103;15;"Arum orientale";4
1103;16;"Arum vernale";3
1103;16;"Arum modicense";3
1103;17;"Callaion palustris";2
1103;17;"Arum intermedium";2
1103;17;"Arum divaricatum";3
1103;18;"Calla brevis";2
1103;18;"Arum alpinum";2
1103;18;"Arum orientale";2
1103;18;"Calla cordifolia";4
1103;18;"Arum maculatum";2
1103;18;"Arum divaricatum";4
1103;19;"Calla ovatifolia";3
1103;19;"Arum provinciale";4
1103;19;"Arum pyrenaeum";4
1103;19;"Arum malyi";3
1103;19;"Arum italicum";3
1103;19;"Arum trapezuntinum";3
1103;20;"Arum majoricense";3
1103;20;"Arum orientale";2
1103;21;"Arum vernale";3
1103;21;"Arum malyi";2
1103;21;"Arum ponticum";2
1103;21;"Callaion brevis";2
1103;21;"Arum provinciale";2
1103;22;"Arum pyrenaeum";2
1103;22;"Calla generalis";3
1103;23;"Arum italicum";3
1103;23;"Arum maculatum";4
1103;24;"Arum facchinii";3
1103;24;"Arum italicum";4
1103;25;"Calla generalis";3
1103;25;"Arum neglectum";7
1103;25;"Calla cordifolia";2
1103;25;"Arum maculatum";3
1103;25;"Arum gracile";2
1103;25;"Arum intermedium";2
1103;25;"Arum vulgare";3
1103;25;"Calla ovatifolia";4
1103;25;"Arum ponticum";2
1103;29;"Arum ponticum";4
1103;29;"Arum majoricense";6
1103;29;"Calla ovatifolia";5
1103;29;"Callaion heterophylla";2
1201;1;"Bruniera vivipara";3
1201;1;"Arum pyrenaeum";2
1201;3;"Arum maculatum";3
1201;3;"Arum italicum";2
1201;3;"Arum heldreichii";3
1201;3;"Arum gracile";2
1201;3;"Arum intermedium";3
1201;3;"Arum orientale";3
1201;3;"Arum trapezuntinum";3
1201;5;"Arum provinciale";7
1201;5;"Arum orientale";3
1201;5;"Calla brevis";3
1201;5;"Callaion heterophylla";4
1201;5;"Callaion brevis";3
1201;5;"Calla cordifolia";4
1201;5;"Arum foetidum";6
1201;5;"Arum intermedium";3
1201;8;"Arum facchinii";3
1201;8;"Calla brevis";3
1201;9;"Callaion bispatha";2
1201;9;"Calla generalis";3
1201;9;"Arum transsilvanicum";9
1201;9;"Arum immaculatum";3
1201;9;"Arum numidicum";3
1201;9;"Callaion palustris";3
1201;9;"Arum maculatum";2
1201;9;"Callaion brevis";2
1201;9;"Arum pyrenaeum";3
1201;9;"Arum italicum";4
1201;10;"Arum provinciale";2
1201;10;"Arum zeleborii";2
1201;10;"Arum maculatum";2
1201;10;"Arum pyrenaeum";8
1201;11;"Arum facchinii";2
1201;11;"Arum cylindraceum";2
1201;11;"Arum vernale";4
1201;12;"Arum intermedium";2
1201;12;"Callaion heterophylla";2
1201;12;"Arum gracile";3
1201;12;"Callaion palustris";4
1201;12;"Arum heldreichii";2
1201;12;"Arum vernale";2
1201;13;"Arum divaricatum";2
1201;13;"Calla ovatifolia";2
1201;14;"Arum modicense";5
1201;14;"Calla cordifolia";2
1201;15;"Arum alpinum";2
1201;15;"Arum numidicum";3
1201;15;"Arum malyi";3
1201;15;"Arum ponticum";4
1201;15;"Arum transsilvanicum";4
1201;15;"Arum orientale";2
1201;16;"Arum gracile";2
1201;19;"Arum numidicum";2
1201;19;"Arum gracile";3
1201;19;"Calla generalis";2
1201;19;"Arum cylindraceum";3
1201;19;"Arum alpinum";2
1201;19;"Arum neglectum";3
1201;19;"Arum divaricatum";3
1201;20;"Arum majoricense";5
1201;20;"Arum ponticum";3
1201;20;"Arum divaricatum";2
1201;20;"Arum maculatum";3
1201;21;"Arum provinciale";4
1201;21;"Arum foetidum";3
1201;21;"Arum ponticum";2
1201;21;"Arum italicum";4
1201;21;"Arum alpinum";2
1201;22;"Arum provinciale";2
1201;22;"Calla brevis";3
1201;22;"Arum divaricatum";2
1201;22;"Bruniera vivipara";3
1201;23;"Arum transsilvanicum";4
1201;24;"Callaion heterophylla";3
1201;24;"Arum transsilvanicum";3
1201;25;"Calla ovatifolia";2
1201;25;"Arum vernale";2
1201;25;"Callaion palustris";3
1201;25;"Arum majoricense";2
1201;26;"Arum modicense";3
1201;26;"Arum orientale";2
1201;26;"Arum italicum";4
1201;26;"Arum trapezuntinum";2
1201;28;"Calla palustris";3
1201;29;"Calla palustris";2
1201;29;"Arum italicum";3
1201;30;"Arum heldreichii";3
1201;30;"Arum divaricatum";2
1201;30;"Bruniera vivipara";4
1201;30;"Arum provinciale";6
1202;1;"Callaion palustris";4
1202;2;"Callaion brevis";3
1202;2;"Calla generalis";3
1202;2;"Callaion palustris";2
1202;3;"Arum zeleborii";3
1202;3;"Arum gracile";3
1202;5;"Calla brevis";3
1202;5;"Arum gracile";5
1202;9;"Arum vulgare";4
1202;9;"Callaion palustris";3
1202;9;"Arum numidicum";2
1202;9;"Arum trapezuntinum";2
1202;9;"Arum majoricense";2
1202;9;"Arum foetidum";2
1202;9;"Arum maculatum";4
1202;9;"Arum cylindraceum";2
1202;10;"Arum cylindraceum";3
1202;10;"Arum heldreichii";4
1202;10;"Calla generalis";2
1202;11;"Arum numidicum";3
1202;11;"Arum pyrenaeum";2
1202;11;"Arum heldreichii";2
1202;11;"Arum orientale";3
1202;11;"Arum vulgare";6
1202;13;"Arum majoricense";3
1202;13;"Arum vulgare";3
1202;13;"Arum ponticum";4
1202;13;"Callaion heterophylla";4
1202;13;"Arum pyrenaeum";4
1202;13;"Calla brevis";3
1202;14;"Arum italicum";2
1202;14;"Calla brevis";2
1202;14;"Arum ponticum";3
1202;14;"Arum majoricense";4
1202;15;"Calla ovatifolia";3
1202;15;"Arum gracile";2
1202;17;"Arum heldreichii";3
1202;17;"Arum vulgare";3
1202;17;"Arum transsilvanicum";2
1202;17;"Calla ovatifolia";2
1202;17;"Arum numidicum";4
1202;17;"Arum maculatum";6
1202;19;"Arum immaculatum";3
1202;19;"Arum trapezuntinum";5
1202;20;"Arum intermedium";3
1202;20;"Arum alpinum";2
1202;20;"Arum neglectum";2
1202;20;"Arum italicum";2
1202;20;"Arum pyrenaeum";2
1202;23;"Arum alpinum";2
1202;24;"Arum pyrenaeum";2
1202;24;"Arum vernale";3
1202;24;"Arum foetidum";4
1202;24;"Arum cylindraceum";4
1202;25;"Arum immaculatum";2
1202;25;"Arum numidicum";3
1202;25;"Calla cordifolia";2
1202;25;"Arum ponticum";3
1202;25;"Arum provinciale";3
1202;26;"Calla brevis";4
1202;27;"Arum vulgare";3
1202;28;"Callaion brevis";3
1202;29;"Arum numidicum";2
1202;29;"Arum trapezuntinum";2
1202;29;"Callaion bispatha";3
1202;29;"Bruniera vivipara";3
1202;30;"Calla brevis";3
1202;30;"Calla ovatifolia";2
1202;30;"Arum italicum";3
1202;30;"Arum heldreichii";2
1202;30;"Arum foetidum";4
1202;30;"Callaion heterophylla";3
1203;2;"Arum vulgare";2
1203;2;"Arum immaculatum";3
1203;2;"Callaion brevis";3
1203;3;"Arum orientale";3
1203;3;"Arum trapezuntinum";2
1203;3;"Calla brevis";3
1203;3;"Arum vulgare";2
1203;6;"Arum provinciale";4
1203;6;"Arum maculatum";4
1203;6;"Arum heldreichii";4
1203;6;"Callaion palustris";3
1203;6;"Bruniera vivipara";3
1203;7;"Arum heldreichii";2
1203;7;"Arum modicense";2
1203;7;"Arum malyi";5
1203;7;"Arum italicum";3
1203;7;"Calla cordifolia";2
1203;8;"Arum italicum";2
1203;8;"Arum immaculatum";3
1203;8;"Arum majoricense";3
1203;9;"Arum cylindraceum";3
1203;9;"Arum malyi";3
1203;9;"Arum neglectum";2
1203;9;"Arum majoricense";4
1203;9;"Calla generalis";3
1203;9;"Arum heldreichii";5
1203;9;"Calla cordifolia";3
1203;9;"Arum numidicum";4
1203;9;"Callaion bispatha";3
1203;9;"Arum foetidum";3
1203;10;"Calla palustris";2
1203;11;"Arum cylindraceum";4
1203;11;"Callaion palustris";3
1203;12;"Arum neglectum";3
1203;12;"Arum italicum";4
1203;14;"Arum heldreichii";3
1203;14;"Calla ovatifolia";2
1203;14;"Calla palustris";4
1203;17;"Arum immaculatum";3
1203;17;"Arum gracile";2
1203;18;"Arum provinciale";2
1203;18;"Callaion bispatha";3
1203;18;"Arum gracile";3
1203;21;"Arum gracile";2
1203;21;"Arum foetidum";5
1203;21;"Arum alpinum";2
1203;21;"Arum immaculatum";2
1203;21;"Calla generalis";4
1203;21;"Arum intermedium";4
1203;21;"Callaion bispatha";2
1203;21;"Arum vulgare";3
1203;22;"Arum numidicum";4
1203;22;"Arum modicense";2
1203;22;"Arum divaricatum";4
1203;24;"Arum intermedium";2
1203;24;"Callaion brevis";3
1203;24;"Calla ovatifolia";3
1203;24;"Arum trapezuntinum";4
1203;24;"Arum gracile";3
1203;25;"Arum alpinum";3
1203;25;"Arum modicense";4
1203;25;"Arum divaricatum";2
1203;25;"Arum zeleborii";2
1203;27;"Arum neglectum";2
1203;27;"Arum orientale";4
1203;27;"Arum heldreichii";3
1203;27;"Arum foetidum";3
1203;28;"Arum maculatum";3
1203;28;"Arum divaricatum";3
1203;28;"Arum ponticum";3
1203;29;"Arum modicense";2
1301;1;"Arum divaricatum";5
1301;1;"Arum facchinii";2
1301;1;"Arum alpinum";3
1301;1;"Arum trapezuntinum";3
1301;1;"Arum pyrenaeum";2
1301;1;"Calla generalis";4
1301;1;"Arum gracile";3
1301;1;"Bruniera vivipara";2
1301;1;"Arum vernale";4
1301;1;"Callaion heterophylla";2
1301;1;"Arum majoricense";3
1301;4;"Arum cylindraceum";2
1301;5;"Arum transsilvanicum";4
1301;5;"Arum vulgare";5
1301;5;"Calla cordifolia";9
1301;6;"Callaion heterophylla";4
1301;6;"Arum modicense";3
1301;7;"Arum cylindraceum";3
1301;7;"Arum divaricatum";2
1301;7;"Arum foetidum";3
1301;7;"Callaion palustris";2
1301;8;"Arum numidicum";4
1301;9;"Arum alpinum";4
1301;9;"Arum orientale";2
1301;9;"Arum maculatum";4
1301;9;"Arum divaricatum";2
1301;9;"Arum neglectum";2
1301;10;"Arum vulgare";4
1301;10;"Bruniera vivipara";4
1301;10;"Arum immaculatum";2
1301;10;"Calla brevis";3
1301;10;"Arum intermedium";3
1301;10;"Arum numidicum";4
1301;10;"Callaion heterophylla";4
1301;10;"Arum majoricense";3
1301;10;"Callaion bispatha";2
1301;10;"Arum gracile";2
1301;10;"Calla palustris";3
1301;10;"Arum zeleborii";4
1301;12;"Arum modicense";2
1301;12;"Arum intermedium";2
1301;12;"Arum numidicum";2
1301;12;"Arum neglectum";3
1301;13;"Arum pyrenaeum";2
1301;13;"Arum provinciale";2
1301;14;"Calla palustris";3
1301;14;"Arum italicum";2
1301;15;"Arum divaricatum";3
1301;15;"Arum malyi";5
1301;15;"Arum numidicum";2
1301;15;"Arum vulgare";2
1301;15;"Arum facchinii";3
1301;16;"Arum pyrenaeum";2
1301;16;"Arum majoricense";2
1301;17;"Arum facchinii";3
1301;17;"Calla ovatifolia";3
1301;17;"Arum immaculatum";4
1301;17;"Calla brevis";2
1301;17;"Arum ponticum";2
1301;17;"Calla generalis";2
1301;17;"Callaion heterophylla";2
1301;17;"Arum trapezuntinum";2
1301;17;"Arum pyrenaeum";3
1301;20;"Arum intermedium";2
1301;20;"Callaion bispatha";3
1301;20;"Arum alpinum";2
1301;21;"Arum alpinum";1
1301;22;"Arum orientale";5
1301;22;"Callaion heterophylla";2
1301;22;"Arum vulgare";3
1301;22;"Arum trapezuntinum";2
1301;22;"Calla brevis";4
1301;23;"Arum ponticum";2
1301;23;"Arum numidicum";4
1301;24;"Arum divaricatum";5
1301;24;"Arum malyi";3
1301;27;"Arum numidicum";2
1301;27;"Arum ponticum";2
1301;27;"Arum cylindraceum";3
1301;30;"Calla ovatifolia";9
1301;30;"Arum alpinum";2
1301;30;"Arum divaricatum";2
1301;30;"Arum cylindraceum";2
1302;2;"Callaion heterophylla";3
1302;2;"Arum orientale";2
1302;2;"Arum vulgare";2
1302;2;"Arum immaculatum";2
1302;2;"Arum transsilvanicum";4
1302;2;"Callaion bispatha";2
1302;2;"Arum italicum";2
1302;2;"Arum maculatum";4
1302;4;"Callaion brevis";3
1302;4;"Arum maculatum";2
1302;4;"Arum provinciale";4
1302;4;"Arum numidicum";3
1302;4;"Arum italicum";2
1302;4;"Arum modicense";3
1302;4;"Arum intermedium";2
1302;5;"Arum provinciale";2
1302;5;"Callaion brevis";7
1302;5;"Callaion bispatha";3
1302;5;"Calla palustris";3
1302;5;"Calla ovatifolia";4
1302;5;"Arum transsilvanicum";3
1302;5;"Arum facchinii";3
1302;5;"Arum pyrenaeum";2
1302;5;"Arum intermedium";5
1302;5;"Arum gracile";3
1302;5;"Arum heldreichii";3
1302;5;"Arum numidicum";3
1302;7;"Arum maculatum";3
1302;7;"Arum vernale";4
1302;11;"Arum facchinii";3
1302;11;"Arum vernale";2
1302;11;"Arum modicense";2
1302;12;"Arum italicum";2
1302;13;"Calla palustris";3
1302;13;"Arum cylindraceum";2
1302;13;"Arum heldreichii";4
1302;13;"Arum italicum";3
1302;13;"Bruniera vivipara";3
1302;14;"Callaion bispatha";4
1302;14;"Arum divaricatum";3
1302;14;"Calla ovatifolia";2
1302;14;"Calla palustris";2
1302;14;"Arum vulgare";3
1302;14;"Callaion brevis";3
1302;17;"Arum trapezuntinum";5
1302;18;"Arum maculatum";3
1302;18;"Arum immaculatum";4
1302;18;"Arum vulgare";2
1302;18;"Arum intermedium";4
1302;19;"Arum intermedium";2
1302;19;"Callaion heterophylla";2
1302;19;"Arum vulgare";2
1302;19;"Arum vernale";2
1302;19;"Arum facchinii";2
1302;19;"Arum provinciale";2
1302;19;"Callaion palustris";3
1302;19;"Arum transsilvanicum";2
1302;19;"Arum cylindraceum";7
1302;19;"Arum immaculatum";3
1302;19;"Calla generalis";2
1302;19;"Arum trapezuntinum";2
1302;19;"Arum foetidum";3
1302;19;"Arum divaricatum";3
1302;19;"Arum maculatum";4
1302;22;"Arum cylindraceum";2
1302;22;"Arum numidicum";2
1302;22;"Arum alpinum";3
1302;22;"Arum orientale";3
1302;22;"Calla ovatifolia";4
1302;23;"Arum trapezuntinum";2
1302;23;"Arum provinciale";3
1302;23;"Arum divaricatum";3
1302;23;"Arum malyi";4
1302;23;"Arum majoricense";2
1302;23;"Arum foetidum";3
1302;23;"Arum gracile";3
1302;23;"Arum neglectum";5
1302;23;"Arum immaculatum";3
1302;24;"Arum foetidum";2
1302;24;"Arum gracile";3
1302;24;"Calla brevis";2
1302;24;"Arum numidicum";2
1302;24;"Arum orientale";3
1302;25;"Callaion heterophylla";2
1302;25;"Arum maculatum";5
1302;29;"Arum vulgare";4
1302;29;"Arum pyrenaeum";5
1302;29;"Arum italicum";3
1302;29;"Arum gracile";3
1302;29;"Calla brevis";6
1302;29;"Arum zeleborii";3
1302;29;"Calla cordifolia";4
1302;29;"Arum trapezuntinum";4
1302;30;"Arum immaculatum";3
1302;30;"Arum intermedium";2
1302;30;"Arum italicum";4
1302;30;"Calla palustris";3
1302;30;"Arum orientale";3
1303;1;"Arum facchinii";3
1303;1;"Calla ovatifolia";4
1303;1;"Arum majoricense";2
1303;3;"Arum italicum";4
1303;3;"Calla ovatifolia";3
1303;3;"Arum intermedium";7
1303;8;"Arum malyi";3
1303;8;"Arum modicense";7
1303;8;"Arum orientale";2
1303;8;"Arum provinciale";3
1303;8;"Callaion palustris";2
1303;8;"Arum maculatum";3
1303;8;"Calla cordifolia";4
1303;8;"Arum majoricense";3
1303;10;"Arum malyi";4
1303;10;"Calla ovatifolia";4
1303;10;"Arum gracile";2
1303;10;"Arum modicense";3
1303;10;"Arum provinciale";3
1303;10;"Arum heldreichii";3
1303;10;"Arum majoricense";3
1303;11;"Arum pyrenaeum";2
1303;11;"Arum orientale";2
1303;11;"Arum gracile";2
1303;11;"Arum modicense";5
1303;11;"Arum ponticum";2
1303;11;"Arum alpinum";2
1303;12;"Arum intermedium";2
1303;12;"Callaion bispatha";6
1303;13;"Arum pyrenaeum";3
1303;13;"Arum alpinum";3
1303;13;"Arum divaricatum";3
1303;14;"Arum zeleborii";2
1303;14;"Calla generalis";3
1303;15;"Arum foetidum";2
1303;15;"Arum modicense";6
1303;15;"Arum italicum";5
1303;16;"Arum maculatum";2
1303;16;"Arum pyrenaeum";2
1303;16;"Arum cylindraceum";5
1303;17;"Calla brevis";7
1303;17;"Arum pyrenaeum";2
1303;17;"Calla cordifolia";2
1303;19;"Arum immaculatum";3
1303;19;"Arum intermedium";3
1303;19;"Arum transsilvanicum";5
1303;20;"Arum neglectum";3
1303;20;"Arum ponticum";3
1303;21;"Arum intermedium";4
1303;21;"Arum divaricatum";2
1303;21;"Arum numidicum";3
1303;21;"Arum orientale";8
1303;21;"Calla ovatifolia";3
1303;21;"Bruniera vivipara";3
1303;23;"Arum malyi";3
1303;23;"Arum foetidum";2
1303;23;"Arum vulgare";2
1303;23;"Calla ovatifolia";3
1303;23;"Arum transsilvanicum";3
1303;23;"Arum cylindraceum";3
1303;23;"Callaion bispatha";5
1303;23;"Arum facchinii";4
1303;24;"Callaion palustris";2
1303;26;"Arum heldreichii";5
1303;26;"Arum zeleborii";3
1303;28;"Arum pyrenaeum";3
1303;28;"Calla brevis";3
1303;28;"Arum malyi";3
1303;28;"Arum numidicum";2
1303;28;"Arum gracile";4
1303;28;"Arum zeleborii";2
1303;28;"Arum maculatum";3
1303;28;"Arum majoricense";5
1303;29;"Arum orientale";2
1303;29;"Callaion bispatha";2
1303;29;"Arum modicense";3
1303;30;"Arum divaricatum";3
1303;30;"Arum gracile";4
1303;30;"Arum vulgare";3
1303;30;"Arum orientale";2
1303;30;"Calla brevis";5
1401;1;"Callaion bispatha";2
1401;1;"Arum transsilvanicum";3
1401;1;"Arum zeleborii";5
1401;1;"Arum italicum";3
1401;3;"Calla cordifolia";4
1401;4;"Calla ovatifolia";4
1401;4;"Arum foetidum";4
1401;4;"Arum vernale";4
1401;6;"Arum facchinii";3
1401;6;"Arum heldreichii";2
1401;7;"Calla cordifolia";2
1401;7;"Arum trapezuntinum";2
1401;8;"Arum facchinii";3
1401;8;"Arum pyrenaeum";2
1401;11;"Arum gracile";3
1401;11;"Arum foetidum";2
1401;12;"Arum orientale";4
1401;12;"Arum provinciale";2
1401;12;"Callaion bispatha";6
1401;12;"Arum numidicum";2
1401;13;"Arum gracile";3
1401;13;"Arum orientale";2
1401;16;"Arum cylindraceum";2
1401;16;"Arum italicum";2
1401;16;"Bruniera vivipara";2
1401;16;"Arum transsilvanicum";2
1401;16;"Arum trapezuntinum";4
1401;16;"Arum facchinii";2
1401;16;"Callaion bispatha";5
1401;18;"Arum ponticum";2
1401;18;"Calla ovatifolia";2
1401;18;"Arum orientale";3
1401;22;"Arum maculatum";2
1401;22;"Arum ponticum";2
1401;23;"Arum malyi";3
1401;23;"Arum maculatum";3
1401;23;"Arum gracile";2
1401;23;"Arum pyrenaeum";2
1401;24;"Arum facchinii";3
1401;24;"Arum provinciale";2
1401;28;"Arum heldreichii";3
1401;28;"Arum zeleborii";4
1401;28;"Calla brevis";2
1401;28;"Arum vulgare";4
1401;28;"Bruniera vivipara";3
1401;28;"Arum ponticum";3
1401;28;"Arum facchinii";3
1401;30;"Calla palustris";3
1401;30;"Calla cordifolia";3
1401;30;"Arum numidicum";2
1401;30;"Bruniera vivipara";3
1401;30;"Calla ovatifolia";3
1401;30;"Arum transsilvanicum";3
1401;30;"Arum maculatum";4
1401;30;"Callaion heterophylla";3
1401;30;"Arum neglectum";2
